Metro,Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Job Title,2018-08,Java Developer,Median Base Pay,"$89,279 ",3.50%
Los Angeles,Job Title,2018-08,Warehouse Associate,Median Base Pay,"$41,006 ",-2.20%
Los Angeles,Job Title,2018-08,Property Manager,Median Base Pay,"$64,971 ",6.20%
Los Angeles,Job Title,2018-08,Producer,Median Base Pay,"$75,842 ",-1.00%
Los Angeles,Job Title,2018-08,Quality Engineer,Median Base Pay,"$83,618 ",2.40%
Los Angeles,Job Title,2018-08,Operations Analyst,Median Base Pay,"$64,057 ",3.80%
Los Angeles,Job Title,2018-08,Medical Assistant,Median Base Pay,"$36,817 ",3.80%
Los Angeles,Job Title,2018-08,Tax Manager,Median Base Pay,"$106,679 ",1.50%
Los Angeles,Job Title,2018-08,Technical Editor,Median Base Pay,"$61,649 ",2.60%
Los Angeles,Job Title,2018-08,Truck Driver,Median Base Pay,"$56,184 ",4.40%
Los Angeles,Job Title,2018-08,Insurance Agent,Median Base Pay,"$44,831 ",-4.60%
Los Angeles,Job Title,2018-08,Medical Technologist,Median Base Pay,"$63,637 ",2.20%
Los Angeles,Job Title,2018-08,Field Engineer,Median Base Pay,"$75,209 ",0.50%
Los Angeles,Job Title,2018-08,Machine Operator,Median Base Pay,"$38,022 ",0.90%
Los Angeles,Job Title,2018-08,Communications Manager,Median Base Pay,"$83,692 ",-0.30%
Los Angeles,Job Title,2018-08,Construction Laborer,Median Base Pay,"$41,729 ",0.90%
Los Angeles,Job Title,2018-08,Emergency Medical Technician,Median Base Pay,"$35,662 ",4.70%
Los Angeles,Job Title,2018-08,Web Designer,Median Base Pay,"$65,635 ",1.80%
Los Angeles,Job Title,2018-08,Maintenance Worker,Median Base Pay,"$45,089 ",7.70%
Los Angeles,Job Title,2018-08,Barista,Median Base Pay,"$27,723 ",5.00%
Los Angeles,Job Title,2018-08,Bartender,Median Base Pay,"$36,009 ",6.70%
Los Angeles,Job Title,2018-08,Civil Engineer,Median Base Pay,"$81,218 ",2.90%
Los Angeles,Job Title,2018-08,Claims Adjuster,Median Base Pay,"$58,989 ",3.10%
Los Angeles,Job Title,2018-08,Certified Nursing Assistant,Median Base Pay,"$35,252 ",4.30%
Los Angeles,Job Title,2018-08,Customer Service Representative,Median Base Pay,"$44,005 ",2.90%
Los Angeles,Job Title,2018-08,Delivery Driver,Median Base Pay,"$42,404 ",2.40%
Los Angeles,Job Title,2018-08,Financial Advisor,Median Base Pay,"$59,572 ",6.20%
Los Angeles,Job Title,2018-08,Licensed Practical Nurse,Median Base Pay,"$50,841 ",3.10%
Los Angeles,Job Title,2018-08,Loan Officer,Median Base Pay,"$48,431 ",3.70%
Los Angeles,Job Title,2018-08,Maintenance Technician,Median Base Pay,"$45,608 ",1.00%
Los Angeles,Job Title,2018-08,Material Handler,Median Base Pay,"$38,881 ",5.40%
Los Angeles,Job Title,2018-08,Network Engineer,Median Base Pay,"$79,328 ",-6.60%
Los Angeles,Job Title,2018-08,Office Manager,Median Base Pay,"$57,519 ",3.00%
Los Angeles,Job Title,2018-08,Pharmacist,Median Base Pay,"$133,528 ",2.30%
Los Angeles,Job Title,2018-08,Process Engineer,Median Base Pay,"$86,796 ",2.70%
Los Angeles,Job Title,2018-08,Program Manager,Median Base Pay,"$89,829 ",0.00%
Los Angeles,Job Title,2018-08,Research Assistant,Median Base Pay,"$33,926 ",1.60%
Los Angeles,Job Title,2018-08,Restaurant Manager,Median Base Pay,"$58,277 ",0.50%
Los Angeles,Job Title,2018-08,Security Officer,Median Base Pay,"$38,338 ",3.40%
Los Angeles,Job Title,2018-08,Server,Median Base Pay,"$34,294 ",4.40%
Los Angeles,Job Title,2018-08,Solutions Architect,Median Base Pay,"$116,949 ",2.60%
Los Angeles,Job Title,2018-08,Systems Engineer,Median Base Pay,"$90,992 ",1.60%
Los Angeles,Job Title,2018-08,Technical Support,Median Base Pay,"$54,642 ",3.10%
Los Angeles,Job Title,2018-08,UX Designer,Median Base Pay,"$90,832 ",2.40%
Philadelphia,Job Title,2018-08,Software Engineer,Median Base Pay,"$87,509 ",2.70%
Philadelphia,Job Title,2018-08,Programmer Analyst,Median Base Pay,"$73,785 ",4.30%
Philadelphia,Job Title,2018-08,Consultant,Median Base Pay,"$80,966 ",1.60%
Philadelphia,Job Title,2018-08,Project Manager,Median Base Pay,"$76,167 ",-1.90%
Philadelphia,Job Title,2018-08,Store Manager,Median Base Pay,"$55,085 ",2.50%
Philadelphia,Job Title,2018-08,Business Analyst,Median Base Pay,"$70,528 ",2.30%
Philadelphia,Job Title,2018-08,Cashier,Median Base Pay,"$27,529 ",5.20%
Philadelphia,Job Title,2018-08,Financial Analyst,Median Base Pay,"$65,345 ",3.20%
Philadelphia,Job Title,2018-08,Administrative Assistant,Median Base Pay,"$44,265 ",2.50%
Philadelphia,Job Title,2018-08,Accountant,Median Base Pay,"$59,403 ",3.00%
Philadelphia,Job Title,2018-08,Sales Representative,Median Base Pay,"$52,412 ",1.50%
Philadelphia,Job Title,2018-08,Professor,Median Base Pay,"$98,377 ",-0.30%
Philadelphia,Job Title,2018-08,Registered Nurse,Median Base Pay,"$74,135 ",1.90%
Philadelphia,Job Title,2018-08,Marketing Manager,Median Base Pay,"$78,340 ",1.50%
Philadelphia,Job Title,2018-08,Operations Manager,Median Base Pay,"$72,899 ",0.50%
Philadelphia,Job Title,2018-08,Product Manager,Median Base Pay,"$97,749 ",3.20%
Philadelphia,Job Title,2018-08,Sales Manager,Median Base Pay,"$68,665 ",2.10%
Philadelphia,Job Title,2018-08,Teacher,Median Base Pay,"$52,388 ",2.80%
Philadelphia,Job Title,2018-08,Bank Teller,Median Base Pay,"$32,163 ",8.00%
Philadelphia,Job Title,2018-08,Customer Service Manager,Median Base Pay,"$58,980 ",3.90%
Philadelphia,Job Title,2018-08,Physical Therapist,Median Base Pay,"$77,012 ",-1.50%
Philadelphia,Job Title,2018-08,Mechanical Engineer,Median Base Pay,"$78,019 ",2.50%
Philadelphia,Job Title,2018-08,Recruiter,Median Base Pay,"$53,420 ",0.10%
Philadelphia,Job Title,2018-08,Design Engineer,Median Base Pay,"$76,843 ",3.80%
Philadelphia,Job Title,2018-08,Pharmacy Technician,Median Base Pay,"$30,577 ",5.90%
Philadelphia,Job Title,2018-08,Graphic Designer,Median Base Pay,"$50,556 ",3.10%
Philadelphia,Job Title,2018-08,Web Developer,Median Base Pay,"$72,722 ",3.50%
Philadelphia,Job Title,2018-08,Business Development Manager,Median Base Pay,"$74,919 ",3.50%
Philadelphia,Job Title,2018-08,Data Scientist,Median Base Pay,"$101,658 ",1.30%
Philadelphia,Job Title,2018-08,Buyer,Median Base Pay,"$60,473 ",2.50%
Philadelphia,Job Title,2018-08,Data Analyst,Median Base Pay,"$63,846 ",1.60%
Philadelphia,Job Title,2018-08,Electrical Engineer,Median Base Pay,"$82,228 ",1.40%
Philadelphia,Job Title,2018-08,Attorney,Median Base Pay,"$109,228 ",4.20%
Philadelphia,Job Title,2018-08,Human Resources Manager,Median Base Pay,"$80,143 ",4.70%
Philadelphia,Job Title,2018-08,Technician,Median Base Pay,"$49,629 ",1.80%
Philadelphia,Job Title,2018-08,Restaurant Cook,Median Base Pay,"$31,023 ",4.40%
Philadelphia,Job Title,2018-08,Production Manager,Median Base Pay,"$67,653 ",3.00%
Philadelphia,Job Title,2018-08,Manufacturing Engineer,Median Base Pay,"$75,568 ",1.50%
Philadelphia,Job Title,2018-08,Retail Key Holder,Median Base Pay,"$31,530 ",3.80%
Philadelphia,Job Title,2018-08,Paralegal,Median Base Pay,"$51,584 ",1.30%
Philadelphia,Job Title,2018-08,Java Developer,Median Base Pay,"$83,134 ",3.30%
Philadelphia,Job Title,2018-08,Warehouse Associate,Median Base Pay,"$41,176 ",-2.30%
Philadelphia,Job Title,2018-08,Property Manager,Median Base Pay,"$62,220 ",6.10%
Philadelphia,Job Title,2018-08,Producer,Median Base Pay,"$56,074 ",-1.10%
Philadelphia,Job Title,2018-08,Quality Engineer,Median Base Pay,"$78,469 ",2.30%
Philadelphia,Job Title,2018-08,Operations Analyst,Median Base Pay,"$61,920 ",3.60%
Philadelphia,Job Title,2018-08,Medical Assistant,Median Base Pay,"$35,295 ",3.70%
Philadelphia,Job Title,2018-08,Tax Manager,Median Base Pay,"$97,847 ",1.40%
Philadelphia,Job Title,2018-08,Technical Editor,Median Base Pay,"$56,327 ",2.50%
Philadelphia,Job Title,2018-08,Truck Driver,Median Base Pay,"$58,821 ",4.30%
Philadelphia,Job Title,2018-08,Insurance Agent,Median Base Pay,"$41,407 ",-4.70%
Philadelphia,Job Title,2018-08,Medical Technologist,Median Base Pay,"$58,805 ",2.00%
Philadelphia,Job Title,2018-08,Field Engineer,Median Base Pay,"$69,196 ",0.40%
Philadelphia,Job Title,2018-08,Machine Operator,Median Base Pay,"$43,306 ",0.80%
Philadelphia,Job Title,2018-08,Communications Manager,Median Base Pay,"$75,175 ",-0.40%
Philadelphia,Job Title,2018-08,Construction Laborer,Median Base Pay,"$43,401 ",0.80%
Philadelphia,Job Title,2018-08,Emergency Medical Technician,Median Base Pay,"$38,204 ",4.60%
Philadelphia,Job Title,2018-08,Web Designer,Median Base Pay,"$59,093 ",1.60%
Philadelphia,Job Title,2018-08,Maintenance Worker,Median Base Pay,"$40,976 ",7.50%
Philadelphia,Job Title,2018-08,Barista,Median Base Pay,"$23,856 ",4.80%
Philadelphia,Job Title,2018-08,Bartender,Median Base Pay,"$37,089 ",6.50%
Philadelphia,Job Title,2018-08,Civil Engineer,Median Base Pay,"$74,579 ",2.80%
Philadelphia,Job Title,2018-08,Claims Adjuster,Median Base Pay,"$53,840 ",3.00%
Philadelphia,Job Title,2018-08,Certified Nursing Assistant,Median Base Pay,"$32,071 ",4.10%
Philadelphia,Job Title,2018-08,Customer Service Representative,Median Base Pay,"$41,152 ",2.80%
Philadelphia,Job Title,2018-08,Delivery Driver,Median Base Pay,"$40,584 ",2.30%
Philadelphia,Job Title,2018-08,Financial Advisor,Median Base Pay,"$61,577 ",6.00%
Philadelphia,Job Title,2018-08,Licensed Practical Nurse,Median Base Pay,"$54,170 ",2.90%
Philadelphia,Job Title,2018-08,Loan Officer,Median Base Pay,"$45,123 ",3.50%
Philadelphia,Job Title,2018-08,Maintenance Technician,Median Base Pay,"$44,789 ",0.80%
Philadelphia,Job Title,2018-08,Material Handler,Median Base Pay,"$37,784 ",5.30%
Philadelphia,Job Title,2018-08,Network Engineer,Median Base Pay,"$71,577 ",-6.70%
Philadelphia,Job Title,2018-08,Office Manager,Median Base Pay,"$52,874 ",2.80%
Philadelphia,Job Title,2018-08,Pharmacist,Median Base Pay,"$119,043 ",2.10%
Philadelphia,Job Title,2018-08,Process Engineer,Median Base Pay,"$83,139 ",2.50%
Philadelphia,Job Title,2018-08,Program Manager,Median Base Pay,"$79,270 ",-0.10%
Philadelphia,Job Title,2018-08,Research Assistant,Median Base Pay,"$31,369 ",1.50%
Philadelphia,Job Title,2018-08,Restaurant Manager,Median Base Pay,"$51,746 ",0.40%
Philadelphia,Job Title,2018-08,Security Officer,Median Base Pay,"$35,373 ",3.20%
Philadelphia,Job Title,2018-08,Server,Median Base Pay,"$36,954 ",4.30%
Philadelphia,Job Title,2018-08,Solutions Architect,Median Base Pay,"$112,741 ",2.50%
Philadelphia,Job Title,2018-08,Systems Engineer,Median Base Pay,"$80,223 ",1.50%
Philadelphia,Job Title,2018-08,Technical Support,Median Base Pay,"$50,858 ",3.00%
Philadelphia,Job Title,2018-08,UX Designer,Median Base Pay,"$77,761 ",2.20%
Houston,Job Title,2018-08,Software Engineer,Median Base Pay,"$84,545 ",1.90%
Houston,Job Title,2018-08,Programmer Analyst,Median Base Pay,"$71,932 ",3.50%
Houston,Job Title,2018-08,Consultant,Median Base Pay,"$81,408 ",0.80%
Houston,Job Title,2018-08,Project Manager,Median Base Pay,"$81,255 ",-2.70%
Houston,Job Title,2018-08,Store Manager,Median Base Pay,"$52,166 ",1.70%
Houston,Job Title,2018-08,Business Analyst,Median Base Pay,"$72,812 ",1.50%
Houston,Job Title,2018-08,Cashier,Median Base Pay,"$27,162 ",4.30%
Houston,Job Title,2018-08,Financial Analyst,Median Base Pay,"$69,808 ",2.40%
Houston,Job Title,2018-08,Administrative Assistant,Median Base Pay,"$43,890 ",1.70%
Houston,Job Title,2018-08,Accountant,Median Base Pay,"$60,232 ",2.10%
Houston,Job Title,2018-08,Sales Representative,Median Base Pay,"$50,366 ",0.60%
Houston,Job Title,2018-08,Professor,Median Base Pay,"$98,500 ",-1.10%
Houston,Job Title,2018-08,Registered Nurse,Median Base Pay,"$72,124 ",1.10%
Houston,Job Title,2018-08,Marketing Manager,Median Base Pay,"$74,125 ",0.70%
Houston,Job Title,2018-08,Operations Manager,Median Base Pay,"$72,035 ",-0.30%
Houston,Job Title,2018-08,Product Manager,Median Base Pay,"$99,639 ",2.30%
Houston,Job Title,2018-08,Sales Manager,Median Base Pay,"$67,544 ",1.30%
Houston,Job Title,2018-08,Teacher,Median Base Pay,"$52,129 ",2.00%
Houston,Job Title,2018-08,Bank Teller,Median Base Pay,"$30,686 ",7.20%
Houston,Job Title,2018-08,Customer Service Manager,Median Base Pay,"$56,121 ",3.00%
Houston,Job Title,2018-08,Physical Therapist,Median Base Pay,"$75,161 ",-2.30%
Houston,Job Title,2018-08,Mechanical Engineer,Median Base Pay,"$82,873 ",1.70%
Houston,Job Title,2018-08,Recruiter,Median Base Pay,"$53,480 ",-0.70%
Houston,Job Title,2018-08,Design Engineer,Median Base Pay,"$82,920 ",2.90%
Houston,Job Title,2018-08,Pharmacy Technician,Median Base Pay,"$33,825 ",5.00%
Houston,Job Title,2018-08,Graphic Designer,Median Base Pay,"$48,510 ",2.20%
Houston,Job Title,2018-08,Web Developer,Median Base Pay,"$71,621 ",2.70%
Houston,Job Title,2018-08,Business Development Manager,Median Base Pay,"$79,328 ",2.60%
Houston,Job Title,2018-08,Data Scientist,Median Base Pay,"$105,548 ",0.50%
Houston,Job Title,2018-08,Buyer,Median Base Pay,"$60,354 ",1.70%
Houston,Job Title,2018-08,Data Analyst,Median Base Pay,"$63,947 ",0.80%
Houston,Job Title,2018-08,Electrical Engineer,Median Base Pay,"$83,644 ",0.50%
Houston,Job Title,2018-08,Attorney,Median Base Pay,"$123,011 ",3.40%
Houston,Job Title,2018-08,Human Resources Manager,Median Base Pay,"$83,653 ",3.90%
Houston,Job Title,2018-08,Technician,Median Base Pay,"$48,712 ",1.00%
Houston,Job Title,2018-08,Restaurant Cook,Median Base Pay,"$27,309 ",3.50%
Houston,Job Title,2018-08,Production Manager,Median Base Pay,"$69,538 ",2.10%
Houston,Job Title,2018-08,Manufacturing Engineer,Median Base Pay,"$78,731 ",0.70%
Houston,Job Title,2018-08,Retail Key Holder,Median Base Pay,"$30,202 ",2.90%
Houston,Job Title,2018-08,Paralegal,Median Base Pay,"$55,464 ",0.50%
Houston,Job Title,2018-08,Java Developer,Median Base Pay,"$83,163 ",2.50%
Houston,Job Title,2018-08,Warehouse Associate,Median Base Pay,"$35,988 ",-3.10%
Houston,Job Title,2018-08,Property Manager,Median Base Pay,"$56,156 ",5.20%
Houston,Job Title,2018-08,Producer,Median Base Pay,"$55,310 ",-1.90%
Houston,Job Title,2018-08,Quality Engineer,Median Base Pay,"$76,588 ",1.40%
Houston,Job Title,2018-08,Operations Analyst,Median Base Pay,"$64,674 ",2.80%
Houston,Job Title,2018-08,Medical Assistant,Median Base Pay,"$34,870 ",2.80%
Houston,Job Title,2018-08,Tax Manager,Median Base Pay,"$97,511 ",0.60%
Houston,Job Title,2018-08,Technical Editor,Median Base Pay,"$55,946 ",1.60%
Houston,Job Title,2018-08,Truck Driver,Median Base Pay,"$55,044 ",3.40%
Houston,Job Title,2018-08,Insurance Agent,Median Base Pay,"$35,734 ",-5.50%
Houston,Job Title,2018-08,Medical Technologist,Median Base Pay,"$55,556 ",1.20%
Houston,Job Title,2018-08,Field Engineer,Median Base Pay,"$70,841 ",-0.40%
Houston,Job Title,2018-08,Machine Operator,Median Base Pay,"$39,191 ",0.00%
Houston,Job Title,2018-08,Communications Manager,Median Base Pay,"$71,153 ",-1.30%
Houston,Job Title,2018-08,Construction Laborer,Median Base Pay,"$37,514 ",-0.10%
Houston,Job Title,2018-08,Emergency Medical Technician,Median Base Pay,"$38,498 ",3.70%
Houston,Job Title,2018-08,Web Designer,Median Base Pay,"$57,209 ",0.80%
Houston,Job Title,2018-08,Maintenance Worker,Median Base Pay,"$40,512 ",6.70%
Houston,Job Title,2018-08,Barista,Median Base Pay,"$22,664 ",4.00%
Houston,Job Title,2018-08,Bartender,Median Base Pay,"$37,778 ",5.70%
Houston,Job Title,2018-08,Civil Engineer,Median Base Pay,"$76,036 ",1.90%
Houston,Job Title,2018-08,Claims Adjuster,Median Base Pay,"$51,828 ",2.20%
Houston,Job Title,2018-08,Certified Nursing Assistant,Median Base Pay,"$28,478 ",3.30%
Houston,Job Title,2018-08,Customer Service Representative,Median Base Pay,"$38,097 ",1.90%
Houston,Job Title,2018-08,Delivery Driver,Median Base Pay,"$37,147 ",1.50%
Houston,Job Title,2018-08,Financial Advisor,Median Base Pay,"$52,245 ",5.20%
Houston,Job Title,2018-08,Licensed Practical Nurse,Median Base Pay,"$47,035 ",2.10%
Houston,Job Title,2018-08,Loan Officer,Median Base Pay,"$44,839 ",2.70%
Houston,Job Title,2018-08,Maintenance Technician,Median Base Pay,"$42,520 ",0.00%
Houston,Job Title,2018-08,Material Handler,Median Base Pay,"$36,918 ",4.40%
Houston,Job Title,2018-08,Network Engineer,Median Base Pay,"$72,783 ",-7.50%
Houston,Job Title,2018-08,Office Manager,Median Base Pay,"$50,159 ",2.00%
Houston,Job Title,2018-08,Pharmacist,Median Base Pay,"$114,301 ",1.30%
Houston,Job Title,2018-08,Process Engineer,Median Base Pay,"$92,182 ",1.70%
Houston,Job Title,2018-08,Program Manager,Median Base Pay,"$77,359 ",-0.90%
Houston,Job Title,2018-08,Research Assistant,Median Base Pay,"$30,036 ",0.70%
Houston,Job Title,2018-08,Restaurant Manager,Median Base Pay,"$51,861 ",-0.50%
Houston,Job Title,2018-08,Security Officer,Median Base Pay,"$35,009 ",2.40%
Houston,Job Title,2018-08,Server,Median Base Pay,"$31,352 ",3.40%
Houston,Job Title,2018-08,Solutions Architect,Median Base Pay,"$105,716 ",1.70%
Houston,Job Title,2018-08,Systems Engineer,Median Base Pay,"$75,235 ",0.70%
Houston,Job Title,2018-08,Technical Support,Median Base Pay,"$48,184 ",2.10%
Houston,Job Title,2018-08,UX Designer,Median Base Pay,"$79,633 ",1.40%
Seattle,Job Title,2018-08,Software Engineer,Median Base Pay,"$114,250 ",2.60%
Seattle,Job Title,2018-08,Programmer Analyst,Median Base Pay,"$85,722 ",4.20%
Seattle,Job Title,2018-08,Consultant,Median Base Pay,"$87,698 ",1.50%
Seattle,Job Title,2018-08,Project Manager,Median Base Pay,"$82,590 ",-2.00%
Seattle,Job Title,2018-08,Store Manager,Median Base Pay,"$59,005 ",2.40%
Seattle,Job Title,2018-08,Business Analyst,Median Base Pay,"$79,054 ",2.20%
Seattle,Job Title,2018-08,Cashier,Median Base Pay,"$34,954 ",5.00%
Seattle,Job Title,2018-08,Financial Analyst,Median Base Pay,"$74,643 ",3.10%
Seattle,Job Title,2018-08,Administrative Assistant,Median Base Pay,"$50,429 ",2.40%
Seattle,Job Title,2018-08,Accountant,Median Base Pay,"$63,469 ",2.80%
Seattle,Job Title,2018-08,Sales Representative,Median Base Pay,"$55,066 ",1.30%
Seattle,Job Title,2018-08,Professor,Median Base Pay,"$100,629 ",-0.40%
Seattle,Job Title,2018-08,Registered Nurse,Median Base Pay,"$77,996 ",1.80%
Seattle,Job Title,2018-08,Marketing Manager,Median Base Pay,"$88,163 ",1.40%
Seattle,Job Title,2018-08,Operations Manager,Median Base Pay,"$79,108 ",0.30%
Seattle,Job Title,2018-08,Product Manager,Median Base Pay,"$114,043 ",3.00%
Seattle,Job Title,2018-08,Sales Manager,Median Base Pay,"$73,532 ",2.00%
Seattle,Job Title,2018-08,Teacher,Median Base Pay,"$55,554 ",2.70%
Seattle,Job Title,2018-08,Bank Teller,Median Base Pay,"$34,662 ",7.90%
Seattle,Job Title,2018-08,Customer Service Manager,Median Base Pay,"$63,633 ",3.70%
Seattle,Job Title,2018-08,Physical Therapist,Median Base Pay,"$75,809 ",-1.60%
Seattle,Job Title,2018-08,Mechanical Engineer,Median Base Pay,"$85,690 ",2.40%
Seattle,Job Title,2018-08,Recruiter,Median Base Pay,"$61,819 ",0.00%
Seattle,Job Title,2018-08,Design Engineer,Median Base Pay,"$85,220 ",3.60%
Seattle,Job Title,2018-08,Pharmacy Technician,Median Base Pay,"$42,204 ",5.70%
Seattle,Job Title,2018-08,Graphic Designer,Median Base Pay,"$60,652 ",2.90%
Seattle,Job Title,2018-08,Web Developer,Median Base Pay,"$88,234 ",3.40%
Seattle,Job Title,2018-08,Business Development Manager,Median Base Pay,"$88,102 ",3.40%
Seattle,Job Title,2018-08,Data Scientist,Median Base Pay,"$125,648 ",1.20%
Seattle,Job Title,2018-08,Buyer,Median Base Pay,"$69,282 ",2.40%
Seattle,Job Title,2018-08,Data Analyst,Median Base Pay,"$70,999 ",1.50%
Seattle,Job Title,2018-08,Electrical Engineer,Median Base Pay,"$91,222 ",1.20%
Seattle,Job Title,2018-08,Attorney,Median Base Pay,"$116,066 ",4.10%
Seattle,Job Title,2018-08,Human Resources Manager,Median Base Pay,"$88,551 ",4.60%
Seattle,Job Title,2018-08,Technician,Median Base Pay,"$53,242 ",1.70%
Seattle,Job Title,2018-08,Restaurant Cook,Median Base Pay,"$35,412 ",4.20%
Seattle,Job Title,2018-08,Production Manager,Median Base Pay,"$71,706 ",2.80%
Seattle,Job Title,2018-08,Manufacturing Engineer,Median Base Pay,"$79,652 ",1.40%
Seattle,Job Title,2018-08,Retail Key Holder,Median Base Pay,"$35,850 ",3.60%
Seattle,Job Title,2018-08,Paralegal,Median Base Pay,"$63,140 ",1.20%
Seattle,Job Title,2018-08,Java Developer,Median Base Pay,"$90,422 ",3.20%
Seattle,Job Title,2018-08,Warehouse Associate,Median Base Pay,"$46,791 ",-2.50%
Seattle,Job Title,2018-08,Property Manager,Median Base Pay,"$64,338 ",5.90%
Seattle,Job Title,2018-08,Producer,Median Base Pay,"$74,621 ",-1.20%
Seattle,Job Title,2018-08,Quality Engineer,Median Base Pay,"$83,917 ",2.10%
Seattle,Job Title,2018-08,Operations Analyst,Median Base Pay,"$68,925 ",3.50%
Seattle,Job Title,2018-08,Medical Assistant,Median Base Pay,"$44,671 ",3.50%
Seattle,Job Title,2018-08,Tax Manager,Median Base Pay,"$100,068 ",1.30%
Seattle,Job Title,2018-08,Technical Editor,Median Base Pay,"$80,185 ",2.30%
Seattle,Job Title,2018-08,Truck Driver,Median Base Pay,"$57,986 ",4.10%
Seattle,Job Title,2018-08,Insurance Agent,Median Base Pay,"$38,367 ",-4.80%
Seattle,Job Title,2018-08,Medical Technologist,Median Base Pay,"$65,546 ",1.90%
Seattle,Job Title,2018-08,Field Engineer,Median Base Pay,"$74,074 ",0.20%
Seattle,Job Title,2018-08,Machine Operator,Median Base Pay,"$43,788 ",0.70%
Seattle,Job Title,2018-08,Communications Manager,Median Base Pay,"$85,280 ",-0.60%
Seattle,Job Title,2018-08,Construction Laborer,Median Base Pay,"$52,870 ",0.60%
Seattle,Job Title,2018-08,Emergency Medical Technician,Median Base Pay,"$41,253 ",4.50%
Seattle,Job Title,2018-08,Web Designer,Median Base Pay,"$67,004 ",1.50%
Seattle,Job Title,2018-08,Maintenance Worker,Median Base Pay,"$53,844 ",7.40%
Seattle,Job Title,2018-08,Barista,Median Base Pay,"$29,915 ",4.70%
Seattle,Job Title,2018-08,Bartender,Median Base Pay,"$40,637 ",6.40%
Seattle,Job Title,2018-08,Civil Engineer,Median Base Pay,"$76,646 ",2.60%
Seattle,Job Title,2018-08,Claims Adjuster,Median Base Pay,"$54,914 ",2.90%
Seattle,Job Title,2018-08,Certified Nursing Assistant,Median Base Pay,"$37,112 ",4.00%
Seattle,Job Title,2018-08,Customer Service Representative,Median Base Pay,"$44,554 ",2.60%
Seattle,Job Title,2018-08,Delivery Driver,Median Base Pay,"$46,524 ",2.20%
Seattle,Job Title,2018-08,Financial Advisor,Median Base Pay,"$57,188 ",5.90%
Seattle,Job Title,2018-08,Licensed Practical Nurse,Median Base Pay,"$52,965 ",2.80%
Seattle,Job Title,2018-08,Loan Officer,Median Base Pay,"$47,496 ",3.40%
Seattle,Job Title,2018-08,Maintenance Technician,Median Base Pay,"$49,745 ",0.70%
Seattle,Job Title,2018-08,Material Handler,Median Base Pay,"$41,422 ",5.10%
Seattle,Job Title,2018-08,Network Engineer,Median Base Pay,"$85,632 ",-6.90%
Seattle,Job Title,2018-08,Office Manager,Median Base Pay,"$57,670 ",2.70%
Seattle,Job Title,2018-08,Pharmacist,Median Base Pay,"$126,293 ",2.00%
Seattle,Job Title,2018-08,Process Engineer,Median Base Pay,"$91,840 ",2.40%
Seattle,Job Title,2018-08,Program Manager,Median Base Pay,"$97,457 ",-0.20%
Seattle,Job Title,2018-08,Research Assistant,Median Base Pay,"$32,911 ",1.30%
Seattle,Job Title,2018-08,Restaurant Manager,Median Base Pay,"$54,055 ",0.20%
Seattle,Job Title,2018-08,Security Officer,Median Base Pay,"$45,384 ",3.10%
Seattle,Job Title,2018-08,Server,Median Base Pay,"$38,303 ",4.10%
Seattle,Job Title,2018-08,Solutions Architect,Median Base Pay,"$116,738 ",2.40%
Seattle,Job Title,2018-08,Systems Engineer,Median Base Pay,"$92,002 ",1.30%
Seattle,Job Title,2018-08,Technical Support,Median Base Pay,"$52,726 ",2.80%
Seattle,Job Title,2018-08,UX Designer,Median Base Pay,"$98,098 ",2.10%
San Francisco,Job Title,2018-08,Software Engineer,Median Base Pay,"$120,801 ",3.40%
San Francisco,Job Title,2018-08,Programmer Analyst,Median Base Pay,"$91,337 ",5.00%
San Francisco,Job Title,2018-08,Consultant,Median Base Pay,"$95,898 ",2.30%
San Francisco,Job Title,2018-08,Project Manager,Median Base Pay,"$92,257 ",-1.20%
San Francisco,Job Title,2018-08,Store Manager,Median Base Pay,"$66,612 ",3.20%
San Francisco,Job Title,2018-08,Business Analyst,Median Base Pay,"$87,940 ",3.00%
San Francisco,Job Title,2018-08,Cashier,Median Base Pay,"$34,698 ",5.90%
San Francisco,Job Title,2018-08,Financial Analyst,Median Base Pay,"$84,369 ",3.90%
San Francisco,Job Title,2018-08,Administrative Assistant,Median Base Pay,"$57,238 ",3.20%
San Francisco,Job Title,2018-08,Accountant,Median Base Pay,"$72,637 ",3.70%
San Francisco,Job Title,2018-08,Sales Representative,Median Base Pay,"$62,813 ",2.20%
San Francisco,Job Title,2018-08,Professor,Median Base Pay,"$126,538 ",0.40%
San Francisco,Job Title,2018-08,Registered Nurse,Median Base Pay,"$113,632 ",2.60%
San Francisco,Job Title,2018-08,Marketing Manager,Median Base Pay,"$101,653 ",2.20%
San Francisco,Job Title,2018-08,Operations Manager,Median Base Pay,"$90,626 ",1.20%
San Francisco,Job Title,2018-08,Product Manager,Median Base Pay,"$129,492 ",3.90%
San Francisco,Job Title,2018-08,Sales Manager,Median Base Pay,"$82,918 ",2.80%
San Francisco,Job Title,2018-08,Teacher,Median Base Pay,"$67,067 ",3.50%
San Francisco,Job Title,2018-08,Bank Teller,Median Base Pay,"$36,245 ",8.80%
San Francisco,Job Title,2018-08,Customer Service Manager,Median Base Pay,"$73,617 ",4.60%
San Francisco,Job Title,2018-08,Physical Therapist,Median Base Pay,"$95,401 ",-0.80%
